t,x,err
57400,0.00085290,0.00129858
57401,-0.00109824,0.00160106
57402,0.00107587,0.00133388
57403,0.00091412,0.00110267
57404,0.00018229,0.00271414
57405,0.00033062,0.00138212
57406,-0.00042128,0.00199916
57407,0.00253719,0.00140268
57408,0.00464357,0.00200257
57409,0.00002478,0.00105473
57410,-0.00422255,0.00444985
57411,-0.00046425,0.00179680
57412,0.00083204,0.00151966
57413,0.00062347,0.00237738
57414,0.00421061,0.00205646
57415,0.00053358,0.00105504
57416,0.00004484,0.00132358
57417,-0.00057812,0.00127490
57418,-0.00249652,0.00259171
57420,-0.00116677,0.00113874
57421,-0.00244901,0.00238322
57422,0.00434387,0.00141084
57423,-0.00095383,0.00168326
57424,0.00401410,0.00164789
57425,0.00224942,0.00124648
57426,0.00223969,0.00120514
57427,0.00007017,0.00135808
57428,0.00444108,0.00164179
57429,-0.00018465,0.00151155
57430,0.00073875,0.00126550
57431,-0.00193131,0.00203205
57432,0.00179651,0.00186993
57433,-0.00098893,0.00133737
57434,0.00240263,0.00134688
57435,-0.00068091,0.00133560
57436,-0.00016545,0.00123872
57437,0.00076724,0.00203625
57438,-0.00136319,0.00133056
57439,-0.00058301,0.00097948
57440,0.00049301,0.00154586
57441,0.00025670,0.00096249
57442,-0.00000123,0.00078380
57443,0.00009333,0.00065615
57444,0.00038753,0.00074585
57445,-0.00091831,0.00077853
57446,0.00145776,0.00127302
57447,0.00026549,0.00077966
57448,0.00038616,0.00096594
57449,0.00049109,0.00113514
57450,-0.00050053,0.00070889
57451,0.00073767,0.00075331
57452,-0.00063570,0.00076638
57453,0.00022927,0.00069390
57454,-0.00017556,0.00079185
57455,0.00082706,0.00072991
57456,-0.00118592,0.00101415
57457,0.00015898,0.00082794
57458,-0.00023973,0.00082562
57459,-0.00149107,0.00080073
57460,-0.00037630,0.00077173
57461,-0.00027396,0.00104732
57462,-0.00009573,0.00070329
57463,0.00025710,0.00083583
57464,-0.00006621,0.00083603
57465,0.00014180,0.00094338
57466,0.00232140,0.00082796
57467,0.00166138,0.00089093
57468,0.00156897,0.00095722
57469,0.00023232,0.00144489
57470,0.00016337,0.00115612
57471,0.00013614,0.00066339
57472,0.00057041,0.00076514
57473,0.00008403,0.00068532
57474,-0.00048527,0.00074682
57475,-0.00015615,0.00075433
57476,-0.00092144,0.00087070
57477,0.00044592,0.00066229
57478,0.00035934,0.00087829
57479,0.00170451,0.00092863
57480,-0.00039276,0.00088804
57481,-0.00059081,0.00090145
57482,-0.00157633,0.00094926
57483,-0.00084171,0.00072185
57484,0.00005031,0.00096127
57485,0.00006546,0.00081547
57486,0.00177022,0.00102326
57487,0.00045890,0.00089080
57488,0.00180814,0.00093168
57489,0.00055594,0.00069556
57490,0.00130820,0.00099010
57491,0.00049687,0.00069762
57492,0.00066149,0.00095543
57493,0.00202787,0.00119919
57494,0.00186142,0.00091079
57495,0.00155894,0.00088918
57496,0.00166442,0.00107881
57497,0.00053628,0.00104857
57498,0.00230965,0.00119678
57499,0.00114610,0.00188761
57500,-0.00112188,0.00116487
57501,0.00107700,0.00095075
57502,0.00180242,0.00096109
57503,0.00032335,0.00102372
57504,-0.00079215,0.00116281
57505,0.00153736,0.00073264
57506,0.00176817,0.00090704
57507,0.00162833,0.00108543
57508,0.00085661,0.00111473
57509,0.00462243,0.00165767
57510,0.00087379,0.00137329
57511,-0.00080443,0.00140093
57512,-0.00020945,0.00094345
57513,-0.00029583,0.00083861
57514,-0.00010872,0.00108180
57515,0.00076203,0.00097262
57516,0.00082549,0.00124046
57517,0.00043289,0.00109121
57518,-0.00142873,0.00219529
57519,0.00215173,0.00135940
57520,0.00216768,0.00148641
57521,-0.00164908,0.00217465
57522,-0.00189306,0.00147282
57523,-0.00085215,0.00115395
57524,0.00003020,0.00117754
57525,0.00140976,0.00128429
57526,-0.00103701,0.00122848
57527,0.00106736,0.00101332
57528,-0.00046855,0.00158908
57529,-0.00053896,0.00126019
57530,0.00212717,0.00199442
57531,-0.00030783,0.00117580
57532,0.00094170,0.00148480
57533,0.00440532,0.00091542
57534,0.00350345,0.00119482
57535,0.00170936,0.00124366
57536,0.00328592,0.00159588
57537,-0.00017250,0.00125889
57538,0.00224322,0.00123991
57539,-0.00133706,0.00393391
57540,0.00055104,0.00095717
57541,0.00128188,0.00108750
57542,0.00120358,0.00116567
57543,0.00083957,0.00138513
57544,-0.00068237,0.00115805
57545,0.00116600,0.00076638
57546,0.00210590,0.00090008
57547,0.00246018,0.00090689
57548,0.00446220,0.00165206
57549,0.00406493,0.00123785
57550,0.00034920,0.00091858
57551,0.00101756,0.00157170
57552,0.00350356,0.00126777
57553,0.00289379,0.00080181
57554,0.00242054,0.00145498
57555,0.00111208,0.00143962
57558,0.00081339,0.00112084
57559,0.00001522,0.00097478
57560,0.00134040,0.00113887
57561,0.00123131,0.00111364
57562,-0.00196727,0.00147202
57564,0.00121791,0.00111713
57565,0.00015657,0.00148833
57566,0.00216079,0.00104826
57567,0.00473207,0.00099138
57568,0.00049216,0.00089058
57569,0.00039495,0.00092529
57570,0.00144086,0.00090457
57571,0.00072815,0.00081056
57572,0.00134023,0.00089041
57573,0.00101179,0.00100640
57574,0.00235061,0.00072790
57575,0.00224401,0.00067904
57576,0.00275897,0.00081303
57577,0.00228782,0.00076494
57578,0.00103140,0.00112452
57579,0.00137694,0.00094156
57580,0.00057456,0.00084457
57581,0.00145943,0.00075551
57582,0.00260317,0.00127201
57583,0.00229844,0.00122294
57584,-0.00026837,0.00138786
57585,0.00118938,0.00113422
57586,0.00013138,0.00091214
57587,0.00062555,0.00092380
57588,-0.00324706,0.00141001
57589,0.00176564,0.00106147
57590,-0.00078232,0.00146085
57591,0.00051735,0.00149365
57592,-0.00216467,0.00234828
57593,0.00181959,0.00207656
57594,-0.00224692,0.00243596
57595,0.00538551,0.00245712
57596,-0.00039387,0.00258320
57597,0.00443540,0.00130051
57598,0.00014472,0.00207290
57599,-0.00217764,0.00247024
57600,-0.00154342,0.00344717
57601,0.00030680,0.00306855
57602,-0.00028662,0.00197244
57603,-0.00123317,0.00181561
57604,-0.00625615,0.00782296
57605,-0.00176753,0.00187187
57606,-0.00032696,0.00178270
57607,0.00025793,0.00282214
57608,-0.00769275,0.00631324
57609,0.00043133,0.00129524
57610,0.00183125,0.00222566
57611,0.00055090,0.00187863
57612,-0.00163835,0.00158212
57613,-0.00036259,0.00114765
57614,-0.00298589,0.00146343
57615,0.00365622,0.00227467
57616,0.00159039,0.00324988
57617,0.00205208,0.00261376
57618,0.00032182,0.00168403
57619,0.00041605,0.00198216
57620,0.00248826,0.00136801
57621,0.00114322,0.00129182
57622,0.00181166,0.00170221
57623,-0.00157684,0.00187523
57624,0.00172585,0.00111024
57625,-0.00103569,0.00158778
57626,-0.00148218,0.00191440
57627,0.00117895,0.00169351
57628,-0.00203187,0.00107848
57629,-0.00064600,0.00139938
57630,0.00057182,0.00166231
57631,0.00516355,0.00168572
57632,-0.00092635,0.00164084
57633,-0.00010795,0.00156887
57634,0.00115662,0.00147431
57636,-0.00345878,0.00323104
57637,0.00076957,0.00209585
57638,0.00031387,0.00256503
57639,-0.00368081,0.00353362
57640,0.00250735,0.00300945
57641,-0.00042536,0.00353582
57642,0.00048842,0.00389063
57643,-0.00337085,0.00233059
57644,0.00354791,0.00305756
57645,-0.00067515,0.00240479
57646,0.00098659,0.00235265
57647,0.00019882,0.00226304
57648,-0.00101102,0.00266739
57649,-0.00433903,0.00176653
57650,0.00358911,0.00202243
57651,0.00087997,0.00174594
57652,0.00062172,0.00166041
57653,-0.00147473,0.00142219
57654,0.00213129,0.00162832
57655,-0.00158908,0.00153199
57656,0.00148418,0.00415295
57657,0.00120411,0.00144846
57658,-0.00059472,0.00135337
57659,0.00112479,0.00112693
57660,0.00071462,0.00119700
57661,0.00130335,0.00083851
57662,0.00087771,0.00093820
57663,0.00076792,0.00082079
57664,0.00019838,0.00111005
57665,-0.00173797,0.00111382
57666,0.00065267,0.00120382
57667,0.00159059,0.00102993
57668,0.00103950,0.00110982
57669,0.00103501,0.00105831
57670,0.00037179,0.00084628
57671,0.00145726,0.00108740
57672,0.00111996,0.00185550
57673,-0.00077484,0.00111592
57674,0.00092028,0.00157477
57675,0.00038255,0.00100755
57676,-0.00213677,0.00141677
57677,-0.00026810,0.00112145
57678,-0.00184210,0.00087855
57679,-0.00035967,0.00082119
57680,-0.00038872,0.00083198
57681,0.00111353,0.00073115
57682,0.00032643,0.00069538
57683,-0.00111438,0.00078674
57684,-0.00122059,0.00079019
57685,0.00125405,0.00100864
57686,-0.00143081,0.00088340
57687,0.00067899,0.00085046
57688,0.00013992,0.00090611
57689,0.00022986,0.00077540
57690,-0.00014187,0.00107954
57691,0.00167744,0.00111554
57692,0.00112738,0.00090946
57693,0.00149234,0.00088868
57694,0.00017572,0.00097140
57695,-0.00085344,0.00114478
57696,-0.00015019,0.00160643
57697,0.00106339,0.00131555
57698,0.00005438,0.00124944
57699,-0.00066443,0.00104260
57700,-0.00448624,0.00096605
57701,0.00033471,0.00079410
57702,0.00038118,0.00090976
57703,0.00126929,0.00109119
57704,0.00027794,0.00079092
57705,0.00148460,0.00100712
57706,0.00229459,0.00202336
57707,-0.00264963,0.00104822
57708,-0.00160531,0.00112143
57709,0.00167098,0.00088210
57710,0.00065738,0.00092378
57711,0.00042655,0.00085101
57712,0.00032162,0.00076108
57713,0.00024678,0.00092981
57714,-0.00058155,0.00092582
57715,0.00003023,0.00083732
57716,0.00032754,0.00096009
57717,0.00086679,0.00123760
57718,0.00023793,0.00093749
57719,-0.00190060,0.00118689
57720,0.00090628,0.00160512
57721,-0.00171080,0.00129090
57722,0.00094704,0.00124355
57723,0.00022468,0.00105915
57724,-0.00151180,0.00415696
57725,0.00102595,0.00105960
57726,-0.00009897,0.00529323
57727,-0.00173220,0.00115482
57728,-0.00002418,0.00138508
57729,0.00063150,0.00120854
57730,0.00138659,0.00139867
57731,-0.00089064,0.00150210
57732,-0.00030809,0.00121234
57733,0.00014368,0.00104453
57734,0.00050415,0.00098090
57735,0.00056675,0.00145579
57736,-0.00092066,0.00135988
57737,0.00459522,0.01295291
57738,0.00148327,0.00134400
57739,0.00384127,0.00615227
57740,0.00008245,0.00395844
57741,-0.00222667,0.00232763
57742,0.00225659,0.00275741
57743,-0.00552901,0.00524105
57744,0.00016723,0.00635388
57745,-0.00320346,0.00361577
57746,0.00004337,0.00103498
57747,0.00071007,0.00145356
57748,0.00637353,0.00475454
57749,-0.00094658,0.00134529
57750,0.00063392,0.00218866
57754,-0.00058813,0.00198917
57755,0.00024118,0.00116716
57756,0.00005167,0.00148941
57757,0.00183188,0.00093268
57758,0.00396574,0.00106392
57759,0.00394127,0.00116649
57760,0.00265727,0.00083454
57761,0.00428830,0.00093835
57762,0.00122395,0.00085399
57763,0.00052727,0.00135524
57764,0.00173443,0.00109129
57765,0.00095012,0.00081533
57766,0.00102952,0.00095937
57767,0.00153729,0.00084783
57768,0.00015085,0.00088816
57769,0.00245613,0.00152526
57770,0.00083989,0.00087218
57771,0.00174920,0.00096879
57772,0.00023521,0.00131361
57773,0.00191257,0.00116984
57774,0.00295364,0.00106822
57775,0.00198121,0.00128104
57776,0.00014209,0.00117923
57777,-0.00051298,0.00094656
57778,-0.00035421,0.00131361
57779,0.00143851,0.00117785
57780,-0.00107973,0.00086648
57781,-0.00021638,0.00105397
57782,-0.00002909,0.00115478
57783,0.00044366,0.00132040
57784,0.00239938,0.00102691
57785,0.00108331,0.00081075
57786,-0.00094471,0.00119374
57790,-0.00066381,0.00136315
57791,0.00074059,0.00120903
57792,-0.00113651,0.00103169
57793,-0.00170815,0.00185843
57794,0.00062319,0.00172774
57795,0.00090585,0.00217652
57796,0.00030630,0.00101768
57797,-0.00002993,0.00154742
57798,0.00279563,0.00103652
57799,0.00154992,0.00230652
57800,-0.00088237,0.00133494
57801,0.00134252,0.00129481
57802,0.00113804,0.00150591
57803,0.00318926,0.00111089
57804,0.00176368,0.00132315
57805,0.00087911,0.00132959
57806,0.00066029,0.00144509
57807,-0.00256021,0.00173964
57808,-0.00128569,0.00195128
57809,0.00260147,0.00122972
57810,0.00143667,0.00125131
57811,0.00229141,0.00254205
57812,0.00577866,0.00603246
57813,0.00424788,0.00558286
57814,0.00858823,0.01277110
57815,-0.00524042,0.00592646
57816,0.00567651,0.00552402
57817,-0.00016575,0.00362823
57818,0.00063175,0.00100343
57819,-0.00077457,0.00144036
57820,-0.00062952,0.00158259
57821,0.00323236,0.00147829
57822,-0.00275207,0.00163621
57823,0.00064625,0.00203050
57824,0.00007366,0.00176474
57825,0.00115107,0.00198807
57826,0.00062745,0.00125346
57827,0.00233859,0.00122697
57828,0.00063124,0.00105289
57829,0.00253738,0.00201459
57830,0.00180031,0.00122676
57831,0.00564619,0.00127469
57832,0.00261991,0.00127736
57833,0.00183564,0.00104350
57834,0.00090578,0.00194733
57835,-0.00017944,0.00142908
57836,-0.00011960,0.00148158
57837,0.00344942,0.00151595
57838,-0.00125987,0.00124419
57839,-0.00018522,0.00128579
57840,0.00029571,0.00120793
57841,0.00002349,0.00100257
57842,0.00064810,0.00216848
57843,-0.00085970,0.00115581
57844,0.00061809,0.00133262
57845,0.00085820,0.00095365
57846,-0.00240256,0.00189523
57847,-0.00136722,0.00199377
57848,-0.00148994,0.00236614
57849,0.00070544,0.00233533
57850,0.00090860,0.00166712
57851,0.00626333,0.00481248
57852,0.00387599,0.00174753
57853,0.00276025,0.00155085
57854,0.00076680,0.00301839
57855,0.00061393,0.00170732
57856,0.00197580,0.00292925
57857,0.00248039,0.00232613
57858,0.00219610,0.00120089
57859,0.00640087,0.00130293
57860,0.00242194,0.00110488
57861,-0.00037906,0.00126186
57862,-0.00026444,0.00164291
57863,0.00240990,0.00280964
57864,0.00124081,0.00193382
57865,-0.00069667,0.00165945
57866,0.00180947,0.00133869
57867,0.00206850,0.00146096
57868,-0.00134881,0.00160961
57869,0.00053637,0.00167097
57870,0.00221789,0.00175758
57871,0.00059517,0.00111660
57872,0.00012772,0.00123038
57873,0.00285839,0.00079571
57874,0.00329937,0.00084067
57875,-0.00049558,0.00217601
57876,0.00178187,0.00169624
57877,-0.00041790,0.00148915
57878,0.00318647,0.00189152
57879,-0.00067364,0.00187168
57880,-0.00102482,0.00139401
57881,-0.00084680,0.00154066
57882,-0.00147286,0.00257676
57883,0.00085008,0.00127762
57884,0.00270831,0.00254552
57885,0.00193846,0.00127658
57886,-0.00006576,0.00158523
57887,0.00344330,0.00143999
57888,0.00414799,0.00198132
57889,0.00258992,0.00141585
57890,0.00243237,0.00145001
57891,-0.00148586,0.00164842
57892,0.00308242,0.00073335
57893,0.00343198,0.00132333
57894,0.00067187,0.00094658
57895,0.00076548,0.00100410
57896,0.00142463,0.00093629
57897,0.00084014,0.00107024
57898,0.00064176,0.00197976
57899,0.00309213,0.00239510
57900,0.00345941,0.00170169
57901,0.00502719,0.00188172
57902,0.00625677,0.00184313
57903,0.00292509,0.00230961
57904,0.00265519,0.00420878
57905,0.00303992,0.00228439
57906,0.00036475,0.00168045
57907,0.00210462,0.00138178
57908,-0.00114436,0.00124471
57909,0.00177108,0.00109785
57910,0.00252269,0.00198580
57911,0.00142861,0.00100843
57912,0.00217525,0.00104123
57913,0.00446516,0.00164363
57914,-0.00123878,0.00121073
57915,0.00002918,0.00117535
57916,0.00003365,0.00134426
57917,0.00192398,0.00147262
57918,0.00182500,0.00144903
57919,0.00134601,0.00115327
57920,0.00096559,0.00114543
57921,0.00181451,0.00143614
57922,-0.00007489,0.00099547
57923,0.00197253,0.00089210
57924,0.00051684,0.00101570
57925,-0.00016984,0.00145124
57926,0.00278447,0.00132369
57927,0.00083491,0.00125516
57928,0.00062759,0.00115744
57929,-0.00019098,0.00089996
57930,0.00174398,0.00079129
57931,0.00101144,0.00102993
57932,0.00188389,0.00106034
57933,-0.00033620,0.00104202
57934,-0.00078824,0.00093223
57935,0.00004942,0.00088199
57936,0.00026319,0.00096426
57937,0.00031840,0.00104781
57938,0.00024570,0.00096523
57939,0.00150728,0.00092627
57940,-0.00096703,0.00091304
57941,0.00084981,0.00097811
57942,0.00066382,0.00086551
57943,0.00021156,0.00092447
57944,-0.00015120,0.00090030
57945,0.00070040,0.00107883
57946,-0.00097221,0.00136285
57947,0.00047456,0.00107999
57948,0.00129347,0.00133438
57949,0.00201207,0.00100344
57950,0.00183379,0.00108985
57951,0.00098094,0.00101029
57952,-0.00140726,0.00140670
57953,-0.00031815,0.00111189
57954,-0.00134348,0.00168602
57955,-0.00002392,0.00117615
57956,-0.00052140,0.00159386
57957,0.00221323,0.00231888
57958,0.00067460,0.00193887
57959,0.00131107,0.00174897
57960,-0.00138051,0.00173121
57961,0.00557812,0.00361853
57962,0.00487231,0.00258095
57963,-0.00048101,0.00257167
57964,-0.00059522,0.00181659
57965,0.00309445,0.00561147
57966,-0.00265842,0.00410422
57967,-0.00249453,0.00312184
57968,-0.00283103,0.00335376
57969,0.00233699,0.00213638
57970,0.00301589,0.00637918
57971,0.00216009,0.00186674
57972,0.00536917,0.00340061
57973,0.00143526,0.00159819
57974,0.00028239,0.00231950
57975,-0.00086801,0.00136608
57976,0.00272595,0.00189703
57977,0.00296797,0.00142810
57978,-0.00430815,0.00798249
57979,0.00089659,0.00137773
57980,0.00027521,0.00126244
57981,0.00010815,0.00128717
57982,0.00009321,0.00414562
57983,0.00431424,0.00386712
57984,0.00442493,0.00362788
57985,-0.00393747,0.00285542
57986,-0.00038862,0.00604570
57987,-0.00247767,0.00241990
57988,0.00176843,0.00173066
57989,0.00228410,0.00312245
57990,0.00236443,0.00591620
57991,0.00098396,0.00626671
57993,0.00376162,0.00497556
57997,-0.00729408,0.00651701
58000,-0.00079530,0.00241484
58001,0.00170539,0.00250475
58002,0.00127660,0.00408053
58003,0.00876032,0.00562302
58004,-0.00432271,0.00354120
58005,0.00108200,0.00256782
58006,0.01089898,0.00992357
58008,-0.00207542,0.00357958
58009,-0.00388042,0.00286792
58010,0.00309236,0.00533927
58014,-0.00379158,0.00323213
58015,-0.00198971,0.00246658
58016,-0.00117133,0.00364732
58017,0.00174883,0.00362982
58018,0.00368981,0.00260264
58019,0.00362947,0.00175354
58020,0.00396784,0.00153109
58021,0.00320389,0.00127400
58022,0.00512099,0.00122253
58023,0.00283765,0.00159206
58024,0.00241501,0.00143352
58025,0.00276099,0.00099734
58026,0.00110752,0.00086196
58027,0.00118989,0.00106154
58028,0.00147316,0.00099599
58029,0.00187826,0.00121341
58030,-0.00043919,0.00083168
58031,0.00013812,0.00092201
58032,0.00211299,0.00092018
58033,0.00036239,0.00080327
58034,-0.00106938,0.00099710
58035,-0.00037477,0.00092718
58036,0.00103917,0.00085336
58037,0.00279171,0.00133154
58038,0.00112461,0.00096574
58039,0.00204137,0.00136295
58040,0.00196903,0.00095882
58041,0.00059166,0.00098108
58042,-0.00113397,0.00149881
58043,-0.00324840,0.00158863
58044,0.00104660,0.00089578
58045,0.00237614,0.00139212
58046,0.00033664,0.00154725
58047,-0.00016321,0.00120009
58048,0.00267398,0.00135843
58049,0.00155587,0.00150302
58050,0.00033727,0.00086268
58051,-0.00009386,0.00083252
58052,-0.00067015,0.00103806
58053,0.00243942,0.00134110
58054,-0.00009307,0.00086071
58055,0.00268386,0.00131199
58056,0.00216887,0.00092189
58057,0.00136733,0.00148803
58058,-0.00010473,0.00144966
58059,0.00173682,0.00100360
58060,-0.00007926,0.00101109
58061,0.00016400,0.00087648
58062,0.00009756,0.00102704
58063,-0.00106228,0.00082466
58064,0.00125480,0.00114402
58065,0.00304573,0.00101098
58066,0.00103173,0.00107629
58067,0.00052980,0.00096280
58068,-0.00080667,0.00107430
58069,0.00267392,0.00101555
58070,0.00013079,0.00093439
58071,0.00223293,0.00111564
58072,-0.00077747,0.00115187
58073,0.00226425,0.00135976
58074,-0.00025684,0.00098928
58075,0.00054227,0.00087888
58076,0.00196147,0.00101832
58077,-0.00007131,0.00076627
58078,0.00061066,0.00079462
58079,0.00145477,0.00129910
58080,0.00125053,0.00094212
58081,0.00064591,0.00118890
58082,0.00217454,0.00093440
58083,0.00081255,0.00092312
58084,0.00177700,0.00101491
58085,-0.00110425,0.00150327
58086,0.00229428,0.00159584
58087,-0.00209175,0.00161504
58088,0.00300321,0.00221716
58089,0.00069493,0.00173538
58090,0.00061673,0.00105021
58091,0.00191956,0.00117804
58092,-0.00153220,0.00161546
58093,-0.00058306,0.00272662
58094,0.00022899,0.00122005
58095,-0.00206228,0.00207864
58096,0.00245030,0.00162483
58097,0.00240731,0.00209398
58098,-0.00622126,0.00360263
58099,0.00164994,0.00319495
58100,0.00095134,0.00159689
58101,-0.00000449,0.00274931
58102,-0.00121476,0.00244623
58103,0.00164375,0.00203936
58104,-0.00148463,0.00141842
58105,0.00041733,0.00117513
58106,0.00167976,0.00123874
58107,0.00197346,0.00160680
58108,-0.00016052,0.00278217
58109,0.00185509,0.00286487
58110,0.00410098,0.00144776
58111,0.00359683,0.00190633
58112,0.00574399,0.00550276
58113,-0.00129474,0.00123662
58114,0.00204226,0.00117567
58115,0.00166269,0.00222112
58116,0.00020233,0.00172053
58117,0.00172942,0.00225626
58119,0.00016475,0.00107659
58120,0.00154263,0.00087641
58121,0.00226545,0.00099489
58122,-0.00034167,0.00107048
58123,0.00232661,0.00151814
58124,0.00245288,0.00127189
58125,0.00320273,0.00125608
58126,0.00202767,0.00140223
58127,0.00266560,0.00122281
58128,0.00315202,0.00100008
58129,0.00304503,0.00087617
58130,0.00493179,0.00113875
58131,0.00268251,0.00159448
58132,0.00160530,0.00114097
58133,0.01006950,0.00121312
58134,0.01298341,0.00156644
58135,0.01198025,0.00115828
58136,0.00989912,0.00096849
58137,0.00320349,0.00083265
58138,0.00012802,0.00094199
58139,0.00482064,0.00126802
58140,0.00325746,0.00111933
58141,0.00308971,0.00107876
58142,0.00308665,0.00107289
58143,0.00189682,0.00111869
58144,0.00516294,0.00127006
58145,0.00576400,0.00116543
58146,0.00730038,0.00119564
58147,0.00250257,0.00109187
58148,0.00187756,0.00108738
58149,0.00246647,0.00124833
58150,0.00463250,0.00124951
58151,0.00515826,0.00099354
58152,0.00452758,0.00106349
58153,0.00725227,0.00101942
58154,0.00710317,0.00096963
58155,0.00217540,0.00128000
58156,0.00248543,0.00088772
58157,0.00146656,0.00120856
58158,-0.00135448,0.00120901
58159,0.00218656,0.00140564
58160,0.00093729,0.00115616
58161,0.00122279,0.00124363
58162,0.00161998,0.00186514
58163,0.00263937,0.00195912
58164,0.00352993,0.00102438
58165,0.00027470,0.00167418
58166,0.00105400,0.00145025
58167,0.00036575,0.00157737
58168,0.00085042,0.00130580
58169,0.00160760,0.00190017
58170,0.00398873,0.00134968
58171,-0.00045571,0.00172595
58172,0.00106913,0.00170998
58173,0.00127179,0.00104741
58174,0.00270049,0.00097286
58175,0.00138077,0.00096004
58176,0.00506118,0.00224601
58177,0.00083925,0.00208290
58178,0.00183489,0.00240309
58179,0.00480206,0.00177458
58180,0.00402743,0.00156880
58181,0.00371646,0.00208312
58182,0.00435842,0.00133953
58183,0.00527919,0.00164208
58184,0.00305986,0.00128330
58185,0.00321570,0.00159358
58186,0.00140148,0.00202798
58187,0.00077132,0.00181736
58188,0.00281447,0.00107795
58189,0.00642046,0.00182947
58190,0.00413756,0.00232419
58191,0.00506903,0.00174855
58192,0.00224122,0.00148220
58193,-0.00207112,0.00226895
58194,0.00064789,0.00143484
58195,-0.00112561,0.00197527
58196,0.00072638,0.00118420
58197,0.00041250,0.00156213
58198,0.00134961,0.00152366
58199,-0.00040348,0.00186390
58200,0.00047766,0.00141922
58201,0.00376582,0.00171702
58202,0.00173984,0.00106946
58203,0.00377278,0.00141693
58204,0.00113970,0.00111103
58205,0.00192189,0.00170527
58206,-0.00135595,0.00254900
58207,0.00245527,0.00146075
58208,0.00630263,0.00124110
58209,0.00469874,0.00113883
58210,0.00155505,0.00103073
58211,0.00116414,0.00106105
58212,0.00397996,0.00108023
58213,0.00214027,0.00246358
58214,0.00043123,0.00204549
58215,0.00288140,0.00124610
58216,0.00039193,0.00123034
58217,0.00209592,0.00144009
58218,-0.00056438,0.00116468
58219,-0.00085630,0.00119985
58220,0.00096735,0.00219300
58221,-0.00179122,0.00134290
58222,0.00166028,0.00148711
58223,-0.00112910,0.00113601
58224,0.00018839,0.00133534
58225,0.00027534,0.00121753
58226,0.00220240,0.00077286
58227,0.00192441,0.00087099
58228,0.00267940,0.00102701
58229,0.00246370,0.00104098
58230,0.00156385,0.00116033
58231,0.00001482,0.00117849
58232,0.00164953,0.00153737
58233,0.00280178,0.00180971
58234,0.00343218,0.00133097
58235,0.00112396,0.00097750
58236,0.00075477,0.00097282
58237,0.00101861,0.00132687
58238,0.00032879,0.00119912
58239,-0.00114169,0.00120236
58240,0.00076215,0.00129170
58241,-0.00097996,0.00153797
58242,0.00197702,0.00137233
58243,-0.00013057,0.00209573
58244,0.00104081,0.00167732
58245,0.00104073,0.00101794
58246,-0.00154245,0.00248190
58247,0.00196576,0.00095075
58248,-0.00108420,0.00280839
58249,0.00026746,0.00182697
58250,0.00015918,0.00153695
58251,-0.00066056,0.00183167
58252,0.00036950,0.00092923
58253,0.00040921,0.00116347
58254,-0.00160303,0.00145142
58255,-0.00082422,0.00201217
58256,0.00332924,0.00187855
58257,-0.00254525,0.00189348
58258,-0.00283599,0.00148278
58259,0.00088450,0.00168124
58260,0.00044829,0.00163777
58261,-0.00163124,0.00155445
58262,0.00377701,0.00209469
58263,0.00113752,0.00133043
58264,-0.00013746,0.00131058
58265,0.00135632,0.00180827
58266,-0.00056098,0.00142477
58267,0.00219286,0.00175048
58268,-0.00009687,0.00193121
58269,0.00087389,0.00159853
58270,0.00144230,0.00149563
58271,-0.00235557,0.00100050
58272,-0.00025055,0.00172084
58280,0.00204267,0.00580329
58281,-0.01486886,0.00660369
58282,0.00367503,0.00274604
58283,-0.00167750,0.00410464
58284,0.00115039,0.00089373
58285,0.00043699,0.00176469
58286,0.00229102,0.00180459
58287,0.00171632,0.00184738
58288,-0.00153333,0.00157009
58289,0.00069584,0.00174405
58290,0.00072843,0.00116706
58291,-0.00039381,0.00117428
58292,0.00052456,0.00144410
58293,0.00757111,0.00532128
58294,0.00236217,0.00157661
58295,-0.00121064,0.00126509
58296,0.00115581,0.00130438
58297,0.00099905,0.00078831
58298,0.00058455,0.00084276
58299,0.00060849,0.00094041
58300,-0.00013614,0.00090401
58301,0.00150665,0.00080266
58302,0.00117967,0.00107033
58303,-0.00351552,0.00191194
58304,0.00048190,0.00107974
58305,0.00268246,0.00093685
58306,0.00147912,0.00104909
58307,0.00019795,0.00077385
58308,-0.00023775,0.00092182
58309,0.00058606,0.00143405
58310,-0.00100519,0.00187748
58311,0.00187444,0.00154072
58312,0.00080406,0.00155710
58313,0.00069370,0.00196193
58314,0.00329392,0.00222059
58315,0.00024173,0.00199043
58316,-0.00089254,0.00145530
58317,0.00408742,0.00243410
58318,0.00039877,0.00273715
58319,0.00439621,0.00512589
58320,0.00113699,0.00241195
58321,-0.00060195,0.00162690
58322,-0.00182662,0.00294699
58323,-0.00159506,0.00155715
58324,0.00365059,0.00220967
58325,-0.00287169,0.00233393
58326,0.00037741,0.00298884
58327,-0.00149540,0.00224601
58328,0.00192851,0.00224323
58329,0.00084081,0.00190365
58330,0.00216308,0.00160899
58331,-0.00044013,0.00318758
58332,0.00211616,0.00199469
58333,0.00280482,0.00177499
58334,0.00029743,0.00163475
58335,0.00325229,0.00230263
58336,-0.00011613,0.00178056
58337,-0.00009640,0.00149265
58338,-0.00549747,0.00192033
58339,0.00043665,0.00126068
58340,-0.00162048,0.00244838
58341,-0.00003394,0.00149766
58342,0.00085672,0.00185513
58343,-0.00263174,0.00215743
